,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
282,0.597,0.351,4,-8.043,1,0.0281,0.727,3.86e-05,0.319,0.243,119.948,audio_features,2GThBgzZoZfz0lx1JjBwfe,spotify:track:2GThBgzZoZfz0lx1JjBwfe,https://api.spotify.com/v1/tracks/2GThBgzZoZfz0lx1JjBwfe,https://api.spotify.com/v1/audio-analysis/2GThBgzZoZfz0lx1JjBwfe,220750,3
283,0.686,0.541,0,-4.993,0,0.0493,0.042,0.0,0.0675,0.724,120.082,audio_features,6ap9lSRJ0iLriGLqoJ44cq,spotify:track:6ap9lSRJ0iLriGLqoJ44cq,https://api.spotify.com/v1/tracks/6ap9lSRJ0iLriGLqoJ44cq,https://api.spotify.com/v1/audio-analysis/6ap9lSRJ0iLriGLqoJ44cq,112493,4
284,0.74,0.488,1,-7.664,0,0.27,0.234,0.0,0.241,0.584,149.042,audio_features,7rvyVWja33WG9R97oeJAjx,spotify:track:7rvyVWja33WG9R97oeJAjx,https://api.spotify.com/v1/tracks/7rvyVWja33WG9R97oeJAjx,https://api.spotify.com/v1/audio-analysis/7rvyVWja33WG9R97oeJAjx,120133,4
285,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,audio_features,5KBARWIxeMGkvUax9VtVC9,spotify:track:5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/tracks/5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/audio-analysis/5KBARWIxeMGkvUax9VtVC9,126446,4
286,0.871,0.702,5,-8.025,1,0.253,0.296,0.0,0.0912,0.675,125.089,audio_features,3WCXvxgQ7U3mznWsQjiEMu,spotify:track:3WCXvxgQ7U3mznWsQjiEMu,https://api.spotify.com/v1/tracks/3WCXvxgQ7U3mznWsQjiEMu,https://api.spotify.com/v1/audio-analysis/3WCXvxgQ7U3mznWsQjiEMu,131286,4
287,0.606,0.532,3,-6.076,1,0.0416,0.44,0.0,0.132,0.405,81.332,audio_features,1jVjOcs7QeQZJXScbqvofI,spotify:track:1jVjOcs7QeQZJXScbqvofI,https://api.spotify.com/v1/tracks/1jVjOcs7QeQZJXScbqvofI,https://api.spotify.com/v1/audio-analysis/1jVjOcs7QeQZJXScbqvofI,143640,3
288,0.843,0.39,2,-7.899,1,0.0846,0.178,0.0,0.137,0.495,129.972,audio_features,51Fjme0JiitpyXKuyQiCDo,spotify:track:51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/tracks/51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/audio-analysis/51Fjme0JiitpyXKuyQiCDo,160627,4
289,0.321,0.429,6,-7.073,1,0.0302,0.724,9.1e-05,0.0606,0.174,123.419,audio_features,50WeOnXhM1H7AZEeIDoWfZ,spotify:track:50WeOnXhM1H7AZEeIDoWfZ,https://api.spotify.com/v1/tracks/50WeOnXhM1H7AZEeIDoWfZ,https://api.spotify.com/v1/audio-analysis/50WeOnXhM1H7AZEeIDoWfZ,260907,4
290,0.535,0.714,6,-5.753,0,0.0329,0.332,2.91e-06,0.0806,0.458,100.059,audio_features,5aJ1M43pinROpwaPnO8KRj,spotify:track:5aJ1M43pinROpwaPnO8KRj,https://api.spotify.com/v1/tracks/5aJ1M43pinROpwaPnO8KRj,https://api.spotify.com/v1/audio-analysis/5aJ1M43pinROpwaPnO8KRj,221554,3
291,0.679,0.443,10,-8.528,0,0.153,0.427,0.0,0.106,0.363,104.049,audio_features,7EkiMl81fUHVwpItgtzI4r,spotify:track:7EkiMl81fUHVwpItgtzI4r,https://api.spotify.com/v1/tracks/7EkiMl81fUHVwpItgtzI4r,https://api.spotify.com/v1/audio-analysis/7EkiMl81fUHVwpItgtzI4r,179973,4
292,0.691,0.574,8,-8.882,1,0.0707,0.128,0.952,0.102,0.707,130.046,audio_features,47xgQmlCCR6XNAjNcVU0co,spotify:track:47xgQmlCCR6XNAjNcVU0co,https://api.spotify.com/v1/tracks/47xgQmlCCR6XNAjNcVU0co,https://api.spotify.com/v1/audio-analysis/47xgQmlCCR6XNAjNcVU0co,160659,4
293,0.695,0.71,1,-6.639,1,0.05,0.0246,0.000104,0.133,0.557,157.925,audio_features,1LLXZFeAHK9R4xUramtUKw,spotify:track:1LLXZFeAHK9R4xUramtUKw,https://api.spotify.com/v1/tracks/1LLXZFeAHK9R4xUramtUKw,https://api.spotify.com/v1/audio-analysis/1LLXZFeAHK9R4xUramtUKw,190240,4
294,0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008,audio_features,1pNUmVxDiE8t6P1XxcZAv8,spotify:track:1pNUmVxDiE8t6P1XxcZAv8,https://api.spotify.com/v1/tracks/1pNUmVxDiE8t6P1XxcZAv8,https://api.spotify.com/v1/audio-analysis/1pNUmVxDiE8t6P1XxcZAv8,166520,4
295,0.39,0.939,4,-3.828,0,0.0787,5.08e-05,0.0,0.0968,0.495,161.997,audio_features,0YZEYxd1oiqZRFhnnmTKKi,spotify:track:0YZEYxd1oiqZRFhnnmTKKi,https://api.spotify.com/v1/tracks/0YZEYxd1oiqZRFhnnmTKKi,https://api.spotify.com/v1/audio-analysis/0YZEYxd1oiqZRFhnnmTKKi,205394,4
296,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,audio_features,0fySG6A6qLE8IvDpayb5bM,spotify:track:0fySG6A6qLE8IvDpayb5bM,https://api.spotify.com/v1/tracks/0fySG6A6qLE8IvDpayb5bM,https://api.spotify.com/v1/audio-analysis/0fySG6A6qLE8IvDpayb5bM,144935,4
297,0.563,0.459,4,-7.781,0,0.0292,0.92,0.724,0.11,0.197,79.983,audio_features,6potEImiklXkwD9qFzpu15,spotify:track:6potEImiklXkwD9qFzpu15,https://api.spotify.com/v1/tracks/6potEImiklXkwD9qFzpu15,https://api.spotify.com/v1/audio-analysis/6potEImiklXkwD9qFzpu15,202536,4
298,0.457,0.965,1,0.457,1,0.486,0.085,0.0,0.697,0.604,170.122,audio_features,68Y3zzmt2XxzheQVGbbJt4,spotify:track:68Y3zzmt2XxzheQVGbbJt4,https://api.spotify.com/v1/tracks/68Y3zzmt2XxzheQVGbbJt4,https://api.spotify.com/v1/audio-analysis/68Y3zzmt2XxzheQVGbbJt4,632625,4
299,0.646,0.355,1,-7.119,1,0.0263,0.873,0.0,0.115,0.364,84.988,audio_features,12OLyHDxt6dqlAybSPFBK3,spotify:track:12OLyHDxt6dqlAybSPFBK3,https://api.spotify.com/v1/tracks/12OLyHDxt6dqlAybSPFBK3,https://api.spotify.com/v1/audio-analysis/12OLyHDxt6dqlAybSPFBK3,210863,4
300,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,audio_features,2tnVG71enUj33Ic2nFN6kZ,spotify:track:2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606,4
301,0.857,0.621,9,-6.376,0,0.0825,0.148,0.0,0.0865,0.668,97.989,audio_features,4vUmTMuQqjdnvlZmAH61Qk,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,https://api.spotify.com/v1/tracks/4vUmTMuQqjdnvlZmAH61Qk,https://api.spotify.com/v1/audio-analysis/4vUmTMuQqjdnvlZmAH61Qk,204467,4
302,0.757,0.705,2,-5.084,1,0.0252,0.0375,5.8e-06,0.114,0.855,104.972,audio_features,15npbUjCgwt2lRvyrJvyxw,spotify:track:15npbUjCgwt2lRvyrJvyxw,https://api.spotify.com/v1/tracks/15npbUjCgwt2lRvyrJvyxw,https://api.spotify.com/v1/audio-analysis/15npbUjCgwt2lRvyrJvyxw,207161,4
303,0.677,0.688,0,-4.058,0,0.0633,0.138,0.0,0.114,0.198,98.049,audio_features,6MxMqCgqmekcr0VwSU7AVH,spotify:track:6MxMqCgqmekcr0VwSU7AVH,https://api.spotify.com/v1/tracks/6MxMqCgqmekcr0VwSU7AVH,https://api.spotify.com/v1/audio-analysis/6MxMqCgqmekcr0VwSU7AVH,240429,4
304,0.763,0.835,2,-5.234,0,0.191,0.323,0.00221,0.225,0.645,131.875,audio_features,6hvczQ05jc1yGlp9zhb95V,spotify:track:6hvczQ05jc1yGlp9zhb95V,https://api.spotify.com/v1/tracks/6hvczQ05jc1yGlp9zhb95V,https://api.spotify.com/v1/audio-analysis/6hvczQ05jc1yGlp9zhb95V,191050,4
305,0.758,0.436,0,-7.269,1,0.0418,0.618,1.61e-05,0.335,0.605,104.959,audio_features,5JiH89mHrv9oWHlD0T326z,spotify:track:5JiH89mHrv9oWHlD0T326z,https://api.spotify.com/v1/tracks/5JiH89mHrv9oWHlD0T326z,https://api.spotify.com/v1/audio-analysis/5JiH89mHrv9oWHlD0T326z,192080,4
306,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,audio_features,3yOlyBJuViE2YSGn3nVE1K,spotify:track:3yOlyBJuViE2YSGn3nVE1K,https://api.spotify.com/v1/tracks/3yOlyBJuViE2YSGn3nVE1K,https://api.spotify.com/v1/audio-analysis/3yOlyBJuViE2YSGn3nVE1K,170746,4
307,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,audio_features,7k4t7uLgtOxPwTpFmtJNTY,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/tracks/7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/audio-analysis/7k4t7uLgtOxPwTpFmtJNTY,200960,4
308,0.585,0.696,4,-5.6,0,0.0307,0.204,0.0,0.344,0.522,104.01,audio_features,2oejEp50ZzPuQTQ6v54Evp,spotify:track:2oejEp50ZzPuQTQ6v54Evp,https://api.spotify.com/v1/tracks/2oejEp50ZzPuQTQ6v54Evp,https://api.spotify.com/v1/audio-analysis/2oejEp50ZzPuQTQ6v54Evp,217640,4
309,0.746,0.717,9,-4.841,0,0.179,0.199,0.0,0.132,0.523,150.964,audio_features,6piAUJJQFD8oHDUr0b7l7q,spotify:track:6piAUJJQFD8oHDUr0b7l7q,https://api.spotify.com/v1/tracks/6piAUJJQFD8oHDUr0b7l7q,https://api.spotify.com/v1/audio-analysis/6piAUJJQFD8oHDUr0b7l7q,179133,4
310,0.766,0.354,6,-9.486,1,0.0543,0.595,0.0,0.381,0.792,153.902,audio_features,1tD8J13a74q8fBqXwAP50j,spotify:track:1tD8J13a74q8fBqXwAP50j,https://api.spotify.com/v1/tracks/1tD8J13a74q8fBqXwAP50j,https://api.spotify.com/v1/audio-analysis/1tD8J13a74q8fBqXwAP50j,126464,4
311,0.562,0.683,7,-4.427,1,0.0296,0.00531,0.0,0.107,0.385,132.003,audio_features,6vC90OOjZR165Hw8CpsqEm,spotify:track:6vC90OOjZR165Hw8CpsqEm,https://api.spotify.com/v1/tracks/6vC90OOjZR165Hw8CpsqEm,https://api.spotify.com/v1/audio-analysis/6vC90OOjZR165Hw8CpsqEm,244798,4
312,0.538,0.304,9,-11.79,1,0.0352,0.613,0.000631,0.164,0.065,78.997,audio_features,4qUtC2BwFC154Ha8YQRrkk,spotify:track:4qUtC2BwFC154Ha8YQRrkk,https://api.spotify.com/v1/tracks/4qUtC2BwFC154Ha8YQRrkk,https://api.spotify.com/v1/audio-analysis/4qUtC2BwFC154Ha8YQRrkk,228071,3
313,0.432,0.13,9,-13.076,1,0.0282,0.94,0.965,0.106,0.0741,96.41,audio_features,0PgT8DiJmpqTnf9SnFnHM0,spotify:track:0PgT8DiJmpqTnf9SnFnHM0,https://api.spotify.com/v1/tracks/0PgT8DiJmpqTnf9SnFnHM0,https://api.spotify.com/v1/audio-analysis/0PgT8DiJmpqTnf9SnFnHM0,118160,4
314,0.506,0.45,2,-12.565,1,0.364,0.0683,0.000225,0.103,0.131,177.978,audio_features,7oBW80497A8axagr4aC9U6,spotify:track:7oBW80497A8axagr4aC9U6,https://api.spotify.com/v1/tracks/7oBW80497A8axagr4aC9U6,https://api.spotify.com/v1/audio-analysis/7oBW80497A8axagr4aC9U6,182387,4
315,0.642,0.647,7,-6.312,0,0.428,0.517,0.0,0.0649,0.664,120.749,audio_features,5WnfnSpuNEGXyEt78PBA6d,spotify:track:5WnfnSpuNEGXyEt78PBA6d,https://api.spotify.com/v1/tracks/5WnfnSpuNEGXyEt78PBA6d,https://api.spotify.com/v1/audio-analysis/5WnfnSpuNEGXyEt78PBA6d,217867,4
316,0.532,0.474,1,-5.223,1,0.0372,0.387,8.51e-05,0.11,0.281,124.86,audio_features,3XRALl9CNCnjjbCZid2L9w,spotify:track:3XRALl9CNCnjjbCZid2L9w,https://api.spotify.com/v1/tracks/3XRALl9CNCnjjbCZid2L9w,https://api.spotify.com/v1/audio-analysis/3XRALl9CNCnjjbCZid2L9w,269897,4
317,0.552,0.741,11,-5.419,0,0.0542,0.284,8.2e-05,0.334,0.718,69.709,audio_features,0cciBj4236w1xByzZvn92D,spotify:track:0cciBj4236w1xByzZvn92D,https://api.spotify.com/v1/tracks/0cciBj4236w1xByzZvn92D,https://api.spotify.com/v1/audio-analysis/0cciBj4236w1xByzZvn92D,277046,4
318,0.804,0.383,7,-10.984,1,0.354,0.563,0.0,0.238,0.455,118.009,audio_features,2DnyKpPcFpC460wLJeGzOs,spotify:track:2DnyKpPcFpC460wLJeGzOs,https://api.spotify.com/v1/tracks/2DnyKpPcFpC460wLJeGzOs,https://api.spotify.com/v1/audio-analysis/2DnyKpPcFpC460wLJeGzOs,243246,4
319,0.724,0.269,5,-15.465,1,0.0456,0.388,0.0,0.0808,0.866,86.042,audio_features,6HeCk6yewXH7WO4D93eub9,spotify:track:6HeCk6yewXH7WO4D93eub9,https://api.spotify.com/v1/tracks/6HeCk6yewXH7WO4D93eub9,https://api.spotify.com/v1/audio-analysis/6HeCk6yewXH7WO4D93eub9,233023,4
320,0.739,0.32,11,-10.862,0,0.239,0.736,0.000147,0.111,0.351,79.97,audio_features,5hQSXkFgbxjZo9uCwd11so,spotify:track:5hQSXkFgbxjZo9uCwd11so,https://api.spotify.com/v1/tracks/5hQSXkFgbxjZo9uCwd11so,https://api.spotify.com/v1/audio-analysis/5hQSXkFgbxjZo9uCwd11so,200307,4
321,0.835,0.462,7,-6.227,1,0.155,0.513,0.0,0.0875,0.702,78.99,audio_features,40KuvsFD0zpUFuCcmt5Xm0,spotify:track:40KuvsFD0zpUFuCcmt5Xm0,https://api.spotify.com/v1/tracks/40KuvsFD0zpUFuCcmt5Xm0,https://api.spotify.com/v1/audio-analysis/40KuvsFD0zpUFuCcmt5Xm0,121672,4
322,0.821,0.822,2,-5.565,1,0.0424,0.0884,2.02e-06,0.026,0.955,137.929,audio_features,3nD8VUJphfkoxSjy4lmeP1,spotify:track:3nD8VUJphfkoxSjy4lmeP1,https://api.spotify.com/v1/tracks/3nD8VUJphfkoxSjy4lmeP1,https://api.spotify.com/v1/audio-analysis/3nD8VUJphfkoxSjy4lmeP1,184412,3
323,0.939,0.305,8,-10.952,0,0.354,0.35,0.000169,0.105,0.563,100.029,audio_features,3Tc57t9l2O8FwQZtQOvPXK,spotify:track:3Tc57t9l2O8FwQZtQOvPXK,https://api.spotify.com/v1/tracks/3Tc57t9l2O8FwQZtQOvPXK,https://api.spotify.com/v1/audio-analysis/3Tc57t9l2O8FwQZtQOvPXK,179889,4
324,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,audio_features,6Qs4SXO9dwPj5GKvVOv8Ki,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki,https://api.spotify.com/v1/audio-analysis/6Qs4SXO9dwPj5GKvVOv8Ki,171030,4
325,0.646,0.682,7,-5.847,1,0.0759,0.683,4.84e-06,0.107,0.421,131.895,audio_features,5JRMqkR82k2fdDEAim9SCN,spotify:track:5JRMqkR82k2fdDEAim9SCN,https://api.spotify.com/v1/tracks/5JRMqkR82k2fdDEAim9SCN,https://api.spotify.com/v1/audio-analysis/5JRMqkR82k2fdDEAim9SCN,176732,4
326,0.604,0.466,0,-10.093,1,0.0315,0.649,0.0334,0.093,0.499,120.045,audio_features,3CboywxfJIgvHqi2FF4exb,spotify:track:3CboywxfJIgvHqi2FF4exb,https://api.spotify.com/v1/tracks/3CboywxfJIgvHqi2FF4exb,https://api.spotify.com/v1/audio-analysis/3CboywxfJIgvHqi2FF4exb,224520,4
327,0.561,0.597,11,-6.0,0,0.0405,0.286,0.0,0.0979,0.355,76.826,audio_features,1yTTMcUhL7rtz08Dsgb7Qb,spotify:track:1yTTMcUhL7rtz08Dsgb7Qb,https://api.spotify.com/v1/tracks/1yTTMcUhL7rtz08Dsgb7Qb,https://api.spotify.com/v1/audio-analysis/1yTTMcUhL7rtz08Dsgb7Qb,197299,4
328,0.666,0.317,5,-10.644,1,0.0327,0.873,3.74e-05,0.111,0.359,117.676,audio_features,7vRia9rlEuTDQxkfXIKySi,spotify:track:7vRia9rlEuTDQxkfXIKySi,https://api.spotify.com/v1/tracks/7vRia9rlEuTDQxkfXIKySi,https://api.spotify.com/v1/audio-analysis/7vRia9rlEuTDQxkfXIKySi,386200,4
329,0.697,0.874,5,-2.15,0,0.0449,0.0122,0.0,0.627,0.775,132.018,audio_features,2qQpFbqqkLOGySgNK8wBXt,spotify:track:2qQpFbqqkLOGySgNK8wBXt,https://api.spotify.com/v1/tracks/2qQpFbqqkLOGySgNK8wBXt,https://api.spotify.com/v1/audio-analysis/2qQpFbqqkLOGySgNK8wBXt,213880,4
330,0.671,0.962,4,-5.509,1,0.481,0.0729,0.00663,0.376,0.183,114.003,audio_features,6LHhaWs0HzuPhflDWiVtp1,spotify:track:6LHhaWs0HzuPhflDWiVtp1,https://api.spotify.com/v1/tracks/6LHhaWs0HzuPhflDWiVtp1,https://api.spotify.com/v1/audio-analysis/6LHhaWs0HzuPhflDWiVtp1,117895,4
331,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,audio_features,5w9c2J52mkdntKOmRLeM2m,spotify:track:5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,193227,4
332,0.551,0.537,11,-7.595,1,0.034,0.705,0.0,0.0802,0.493,126.421,audio_features,5qrSlOut2rNAWv3ubArkNy,spotify:track:5qrSlOut2rNAWv3ubArkNy,https://api.spotify.com/v1/tracks/5qrSlOut2rNAWv3ubArkNy,https://api.spotify.com/v1/audio-analysis/5qrSlOut2rNAWv3ubArkNy,196493,4
333,0.941,0.387,9,-11.92,1,0.0427,0.184,2.88e-05,0.157,0.965,125.021,audio_features,6YQ7aPJhk0MGpwoKfFAEbS,spotify:track:6YQ7aPJhk0MGpwoKfFAEbS,https://api.spotify.com/v1/tracks/6YQ7aPJhk0MGpwoKfFAEbS,https://api.spotify.com/v1/audio-analysis/6YQ7aPJhk0MGpwoKfFAEbS,207340,4
334,0.648,0.639,10,-6.415,0,0.123,0.453,0.0,0.283,0.44,94.033,audio_features,7FwWRSAlhfyhbvybdfDUCe,spotify:track:7FwWRSAlhfyhbvybdfDUCe,https://api.spotify.com/v1/tracks/7FwWRSAlhfyhbvybdfDUCe,https://api.spotify.com/v1/audio-analysis/7FwWRSAlhfyhbvybdfDUCe,311082,4
335,0.673,0.428,1,-7.724,1,0.031,0.188,0.0,0.169,0.101,119.958,audio_features,3z0dzcrMa0e9TpP6xxKwaU,spotify:track:3z0dzcrMa0e9TpP6xxKwaU,https://api.spotify.com/v1/tracks/3z0dzcrMa0e9TpP6xxKwaU,https://api.spotify.com/v1/audio-analysis/3z0dzcrMa0e9TpP6xxKwaU,211499,4
336,0.785,0.652,0,-2.607,1,0.0668,0.102,0.0,0.0697,0.484,170.024,audio_features,7f5trao56t7sB7f14QDTmp,spotify:track:7f5trao56t7sB7f14QDTmp,https://api.spotify.com/v1/tracks/7f5trao56t7sB7f14QDTmp,https://api.spotify.com/v1/audio-analysis/7f5trao56t7sB7f14QDTmp,203093,4
337,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,audio_features,1GeNui6m825V8jP4uKiIaH,spotify:track:1GeNui6m825V8jP4uKiIaH,https://api.spotify.com/v1/tracks/1GeNui6m825V8jP4uKiIaH,https://api.spotify.com/v1/audio-analysis/1GeNui6m825V8jP4uKiIaH,149040,4
338,0.897,0.366,0,-8.029,1,0.0569,0.00889,0.000353,0.0715,0.416,100.003,audio_features,2YWtcWi3a83pdEg3Gif4Pd,spotify:track:2YWtcWi3a83pdEg3Gif4Pd,https://api.spotify.com/v1/tracks/2YWtcWi3a83pdEg3Gif4Pd,https://api.spotify.com/v1/audio-analysis/2YWtcWi3a83pdEg3Gif4Pd,173387,4
339,0.578,0.724,6,-7.02,0,0.0865,0.192,2.38e-05,0.235,0.465,169.827,audio_features,5ACZOGjT6I5He0pDZED56Z,spotify:track:5ACZOGjT6I5He0pDZED56Z,https://api.spotify.com/v1/tracks/5ACZOGjT6I5He0pDZED56Z,https://api.spotify.com/v1/audio-analysis/5ACZOGjT6I5He0pDZED56Z,217412,4
340,0.51,0.619,7,-7.918,1,0.281,0.801,0.0,0.0811,0.321,97.018,audio_features,0W64NfLrIsRTAFObko6uJx,spotify:track:0W64NfLrIsRTAFObko6uJx,https://api.spotify.com/v1/tracks/0W64NfLrIsRTAFObko6uJx,https://api.spotify.com/v1/audio-analysis/0W64NfLrIsRTAFObko6uJx,220240,4
341,0.884,0.539,1,-6.389,0,0.208,0.239,0.0,0.0805,0.776,85.008,audio_features,3f9Mzvd3URfbbIJBX4pz9Z,spotify:track:3f9Mzvd3URfbbIJBX4pz9Z,https://api.spotify.com/v1/tracks/3f9Mzvd3URfbbIJBX4pz9Z,https://api.spotify.com/v1/audio-analysis/3f9Mzvd3URfbbIJBX4pz9Z,146827,4
342,0.794,0.79,10,-3.855,0,0.0599,0.144,0.0,0.0893,0.577,91.984,audio_features,7rknFhrVDyxzTJkPSf7LoW,spotify:track:7rknFhrVDyxzTJkPSf7LoW,https://api.spotify.com/v1/tracks/7rknFhrVDyxzTJkPSf7LoW,https://api.spotify.com/v1/audio-analysis/7rknFhrVDyxzTJkPSf7LoW,307547,4
343,0.9,0.4,0,-8.575,1,0.127,0.0516,0.0,0.0599,0.346,135.984,audio_features,6TqXcAFInzjp0bODyvrWEq,spotify:track:6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/tracks/6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/audio-analysis/6TqXcAFInzjp0bODyvrWEq,197573,4
344,0.825,0.672,0,-7.108,1,0.418,0.0858,0.0,0.123,0.246,147.01,audio_features,7wTA0NKIm6T7nP2kaymU2a,spotify:track:7wTA0NKIm6T7nP2kaymU2a,https://api.spotify.com/v1/tracks/7wTA0NKIm6T7nP2kaymU2a,https://api.spotify.com/v1/audio-analysis/7wTA0NKIm6T7nP2kaymU2a,382307,4
345,0.751,0.727,10,-9.789,0,0.0304,0.0442,0.0338,0.1,0.28,119.982,audio_features,4IlqQhaxrGPxmg35YcXXuS,spotify:track:4IlqQhaxrGPxmg35YcXXuS,https://api.spotify.com/v1/tracks/4IlqQhaxrGPxmg35YcXXuS,https://api.spotify.com/v1/audio-analysis/4IlqQhaxrGPxmg35YcXXuS,256000,4
346,0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,audio_features,4QIo4oxwzzafcBWkKjDpXY,spotify:track:4QIo4oxwzzafcBWkKjDpXY,https://api.spotify.com/v1/tracks/4QIo4oxwzzafcBWkKjDpXY,https://api.spotify.com/v1/audio-analysis/4QIo4oxwzzafcBWkKjDpXY,243725,4
347,0.847,0.678,9,-8.635,1,0.109,0.0669,0.0,0.274,0.811,97.984,audio_features,2KKijf6Ett4kmVNJze2roh,spotify:track:2KKijf6Ett4kmVNJze2roh,https://api.spotify.com/v1/tracks/2KKijf6Ett4kmVNJze2roh,https://api.spotify.com/v1/audio-analysis/2KKijf6Ett4kmVNJze2roh,200594,4
348,0.757,0.932,3,-2.809,1,0.0372,0.0558,0.0,0.097,0.591,125.99,audio_features,2xwwY0EN7dtnXzMU8xRDxX,spotify:track:2xwwY0EN7dtnXzMU8xRDxX,https://api.spotify.com/v1/tracks/2xwwY0EN7dtnXzMU8xRDxX,https://api.spotify.com/v1/audio-analysis/2xwwY0EN7dtnXzMU8xRDxX,214246,4
349,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,audio_features,62aP9fBQKYKxi7PDXwcUAS,spotify:track:62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS,176547,4
350,0.637,0.723,2,-5.547,1,0.091,0.0134,7.87e-05,0.196,0.228,143.013,audio_features,0fIffclhgJC5h8AdMMVvkp,spotify:track:0fIffclhgJC5h8AdMMVvkp,https://api.spotify.com/v1/tracks/0fIffclhgJC5h8AdMMVvkp,https://api.spotify.com/v1/audio-analysis/0fIffclhgJC5h8AdMMVvkp,214960,4
351,0.717,0.372,11,-12.878,0,0.0278,0.374,0.296,0.117,0.735,90.323,audio_features,0nKqvtbyfj6VlxnbHG6s2k,spotify:track:0nKqvtbyfj6VlxnbHG6s2k,https://api.spotify.com/v1/tracks/0nKqvtbyfj6VlxnbHG6s2k,https://api.spotify.com/v1/audio-analysis/0nKqvtbyfj6VlxnbHG6s2k,128640,4
352,0.88,0.58,5,-5.032,0,0.0438,0.016,3.83e-06,0.0936,0.754,124.003,audio_features,1AgSUWSzmza5jF6ER5R68v,spotify:track:1AgSUWSzmza5jF6ER5R68v,https://api.spotify.com/v1/tracks/1AgSUWSzmza5jF6ER5R68v,https://api.spotify.com/v1/audio-analysis/1AgSUWSzmza5jF6ER5R68v,128409,4
353,0.81,0.438,8,-9.587,1,0.58,0.0134,0.0,0.0851,0.137,82.943,audio_features,3aEDTqPcVXDiuKXaedAZgx,spotify:track:3aEDTqPcVXDiuKXaedAZgx,https://api.spotify.com/v1/tracks/3aEDTqPcVXDiuKXaedAZgx,https://api.spotify.com/v1/audio-analysis/3aEDTqPcVXDiuKXaedAZgx,109898,4
354,0.616,0.849,0,-4.897,1,0.0373,0.311,0.0,0.311,0.638,113.065,audio_features,0nGXi46VcQQ56ZJR428MKS,spotify:track:0nGXi46VcQQ56ZJR428MKS,https://api.spotify.com/v1/tracks/0nGXi46VcQQ56ZJR428MKS,https://api.spotify.com/v1/audio-analysis/0nGXi46VcQQ56ZJR428MKS,223320,4
355,0.732,0.627,4,-5.693,0,0.161,0.346,0.0,0.261,0.332,81.481,audio_features,35Xf2ABjPzUXKz19akd7Jj,spotify:track:35Xf2ABjPzUXKz19akd7Jj,https://api.spotify.com/v1/tracks/35Xf2ABjPzUXKz19akd7Jj,https://api.spotify.com/v1/audio-analysis/35Xf2ABjPzUXKz19akd7Jj,135460,4
356,0.518,0.729,11,-7.193,0,0.0452,0.183,0.0,0.0643,0.343,156.879,audio_features,6w8pFOKn42O418qwcQElZ3,spotify:track:6w8pFOKn42O418qwcQElZ3,https://api.spotify.com/v1/tracks/6w8pFOKn42O418qwcQElZ3,https://api.spotify.com/v1/audio-analysis/6w8pFOKn42O418qwcQElZ3,240013,4
